701,5705,1289809
706,5621,1294958
712,5669,1304797
694,5471,1294993
699,5769,1303926
697,5711,1301021
705,5833,1309492
707,5505,1303964
683,5629,1319298
725,5705,1315561
724,5819,1325965
685,5620,1325108
695,5618,1326065
752,5571,1329286
730,5881,1356094
706,5807,1349569
709,5778,1359276
721,5658,1364338
715,5714,1350028
716,5788,1363340
727,5861,1378830
699,5731,1372235
703,5765,1375634
710,5731,1378230
702,5901,1385751
742,5781,1380825
718,6025,1400365
732,5753,1413416
740,5839,1401091
701,5800,1396454
736,5930,1415937
705,5749,1410653
716,5802,1417204
710,5739,1419824
709,6020,1428657
727,5882,1428374
709,5954,1430943
724,5782,1439869
715,5939,1450878
771,5944,1448390
762,6050,1460732
722,5859,1452752
735,5998,1472903
753,5912,1484445
741,6230,1461384
747,5934,1478371
723,6121,1478147
716,5803,1480413
748,6028,1492035
719,5945,1496937
733,6052,1492996
717,5894,1499160
732,5941,1501494
769,5975,1520622
734,6137,1523830
763,6027,1528063
721,6114,1526873
747,5887,1528319
743,6147,1546367
746,6117,1548225
734,6119,1536376
746,6048,1564461
732,6024,1550328
756,6084,1566919
734,6206,1552264
747,6247,1578143
820,6354,1583918
748,5995,1574447
750,6104,1575829
744,6231,1592250
742,6187,1582492
758,6117,1596551
752,6218,1606129
776,6195,1610573
765,6364,1607394
747,6175,1607821
809,6453,1638282
761,6113,1620588
772,6222,1621400
763,6254,1624935
756,6537,1632374
784,6285,1649865
781,6296,1631462
765,6124,1652318
803,6440,1669366
765,6271,1647973
770,6408,1666945
800,6185,1661747
777,6364,1673211
766,6343,1662038
797,6498,1656815
769,6210,1662204
771,6392,1680321
781,6241,1688089
780,6509,1694708
780,6376,1685068
783,6513,1696867
775,6283,1697318
778,6539,1719034
784,6433,1706118
798,6494,1714154
790,6423,1728934
767,6423,1716318
805,6509,1739469
815,6663,1744740
800,6695,1761491
780,6687,1749992
805,6378,1746576
787,6445,1746967
800,6513,1756558
784,6646,1756872
840,6471,1759879
798,6461,1782104
793,6342,1772187
802,6696,1774870
805,6505,1775559
801,6677,1801672
819,6431,1788493
806,6605,1816038
828,6624,1794940
799,6598,1803652
793,6496,1810986
811,6607,1824182
833,6540,1824852
859,6836,1873874
901,6953,1924397
934,7032,1929316
888,6874,1932402
825,6747,1882518
849,6906,1917378
855,6941,1902837
813,6585,1868065
830,6686,1882666
821,6647,1885751
821,6812,1891580
839,6945,1898578
825,6737,1891111
817,6583,1909391
830,6936,1937693
818,6794,1900901
833,6853,1916275
841,6623,1914475
848,6818,1923443
839,6577,1921895
829,6801,1924361
830,6730,1927977
833,7096,1944711
824,6689,1941458
834,6858,1958051
820,6724,1936575
824,6823,1952310
831,6789,1965195
825,6691,1949650
842,6742,1980368
832,6973,1973355
835,6784,1976317
833,6912,1989227
852,6654,1985527
879,6964,1999837
872,6889,1994493
859,7031,2014300
840,6794,2011514
852,6900,2023917
883,6779,2020879
860,7037,2029330
864,6894,2026428
853,7007,2031551
853,6812,2051479
850,6894,2055658
960,7147,2129797
936,7522,2154622
1049,7388,2171453
923,7270,2173999
905,7061,2113375
907,7250,2106537
852,6959,2053753
868,7078,2061962
891,6963,2093907
865,7284,2088387
866,7037,2099073
874,7151,2091838
869,6910,2084334
870,7005,2108232
901,7026,2147620
890,7338,2142734
881,7167,2127747
884,7366,2138813
879,7103,2127981
876,7109,2137762
885,7203,2145488
890,7462,2189501
907,7153,2178169
861,7042,2156568
882,7125,2178439
879,7268,2166318
887,7200,2192085
912,7407,2209936
943,7062,2192180
877,7181,2183415
886,7277,2191402
884,7354,2225610
891,7136,2208214
895,7318,2221515
914,7121,2210576
905,7370,2232422
904,7438,2226192
894,7472,2247105
888,7190,2274678
885,7234,2251432
904,7353,2250871
918,7646,2302235
933,7218,2251270
890,7327,2276081
928,7312,2310553
907,7508,2287747
890,7371,2295750
975,7696,2381025
922,7164,2321072
912,7416,2336852
912,7467,2323673
959,7668,2493363
911,7374,2327370
932,7504,2350617
928,7375,2357901
921,7609,2354301
970,7829,2431042
955,7664,2391836
928,7386,2405505
912,7450,2391273
914,7557,2394788
942,7681,2435857
937,7405,2399939
917,7536,2400920
924,7393,2384547
940,7676,2381524
925,7551,2420993
927,7636,2439883
928,7453,2433731
945,7573,2427720
982,7962,2500761
1020,7931,2540175
1034,7729,2532853
996,7847,2537149
976,7460,2496650
967,7787,2488168
975,7884,2505180
932,7769,2461471
965,7568,2496501
945,7532,2460799
939,7692,2497271
952,7795,2496065
931,7746,2504681
990,7750,2501061
928,7772,2491117
935,7783,2512721
942,7701,2515819
977,7710,2504203
947,7686,2529915
966,7790,2536333
993,7706,2544990
956,7824,2553610
948,7675,2562336
935,7617,2537195
984,7635,2577169
935,7904,2558932
970,7863,2561307
961,8027,2586618
937,7594,2572632
978,7734,2589878
981,7819,2613372
948,7819,2578605
957,7765,2620170
965,7806,2616833
982,7725,2627805
953,7967,2627879
985,8065,2637743
956,7812,2625027
1072,7843,2649677
974,7888,2658761
965,7924,2661177
995,8098,2703392
1066,8158,2787278
1128,8296,2805423
1106,8026,2803262
1040,8272,2784840
1033,8092,2776473
1090,8545,2911426
1108,8322,2974631
1090,8416,2901222
1172,8832,2911522
1084,8708,2894525
1194,8624,2904104
1105,8440,2897435
1098,8462,2891290
1086,8599,2918259
1135,8723,2930108
1119,8831,2919983
1100,8218,2915077
1022,8178,2816529
1010,8037,2809942
1028,8163,2825119
1026,8004,2807689
1027,8124,2834680
1011,7986,2841334
1042,8339,2845795
1026,8127,2846163
1067,8404,2859315
