176,1571,4224
177,1551,4233
145,1550,4196
129,1524,4193
168,1527,4251
141,1546,4202
182,1522,4198
159,1541,4311
135,1526,4249
153,1527,4264
160,1487,4142
162,1534,4406
176,1560,4213
176,1567,4308
141,1509,4294
171,1588,4396
149,1536,4410
174,1589,4437
175,1558,4458
207,1569,4385
199,1661,5021
186,1694,5879
175,1646,4595
224,1618,4610
177,1647,4622
200,1631,4623
174,1610,4653
142,1657,4679
226,1612,4674
147,1638,4699
148,1634,4683
163,1599,4714
197,1677,4724
151,1651,4778
197,1653,4772
189,1644,4748
253,1627,4756
173,1651,4811
168,1651,4857
177,1641,4923
182,1620,4864
196,1686,4893
160,1686,4948
203,1658,4902
176,1681,4815
230,1609,4908
210,1659,5034
194,1703,5016
158,1698,5032
154,1681,5037
169,1714,5055
173,1691,5022
160,1752,5141
195,1762,5199
147,1717,5125
146,1657,5023
173,1652,5040
171,1716,5086
193,1728,5203
180,1689,5144
164,1685,5153
192,1708,5268
157,1733,5255
149,1740,5271
168,1725,5334
182,1679,5230
186,1659,5200
138,1709,5439
184,1736,5419
149,1703,5211
147,1749,5174
159,1672,5227
151,1711,5278
180,1734,5435
238,1735,5468
175,1753,5508
215,1667,5432
187,1753,5466
155,1748,5479
174,1681,5254
154,1824,5488
206,1748,5575
230,1785,5592
152,1705,5550
236,1699,5490
161,1693,5470
170,1689,5548
176,1755,5664
219,1705,5741
195,1772,5704
223,1780,5628
146,1719,5602
204,1682,5595
166,1702,5495
178,1753,5885
172,1813,5876
168,1790,5919
189,1756,5809
163,1712,5587
252,1757,5672
177,1788,5776
159,1833,5971
166,1835,5933
153,1782,5975
198,1814,5841
183,1801,5858
180,1757,6011
177,1851,6109
220,1846,6083
168,1827,6036
195,1804,5963
155,1754,6041
156,1793,5965
243,1780,5945
190,1804,6040
220,1810,5990
218,1738,6011
182,1839,6152
171,1835,6123
216,1785,6191
243,1829,6281
229,1856,6332
194,1908,6476
212,1822,6202
177,1820,6072
171,1777,6139
219,1778,6140
222,1788,6142
192,1824,6299
168,1938,6465
214,1922,6524
243,1833,6551
204,1791,6241
170,1835,6305
174,1841,6343
232,1896,6665
188,1947,6721
166,1900,6511
182,1851,6381
195,1806,6372
172,1858,6503
166,1919,6800
179,1929,6734
181,1870,6614
185,1872,6588
179,1912,6740
199,1853,6771
185,1964,6891
176,1973,6892
216,1891,6754
205,1914,6741
169,1900,6829
182,1953,7041
202,1933,6906
197,1945,6877
174,1917,6830
205,1907,6845
160,1978,7050
188,1937,7039
219,1927,6987
161,1898,6911
198,1922,7034
225,1971,7231
185,2020,7274
241,1947,7071
217,1898,7009
189,1901,7078
259,2025,7307
215,2003,7306
226,1999,7155
198,1918,7159
191,1882,7191
206,1951,7097
198,2014,7530
167,2029,7490
175,1968,7381
178,1905,7101
227,2004,7422
216,2042,7602
210,2064,7637
186,1997,7460
223,1986,7423
152,1969,7290
183,2035,7730
185,2075,7743
210,2070,7584
219,2041,7621
205,2076,7799
236,2063,7843
199,1998,7721
215,1928,7423
200,2035,7558
183,1960,7782
229,2066,8026
185,2069,7966
215,1978,7761
198,1996,7693
174,2008,7796
227,2106,7974
215,2083,7949
258,2077,7881
204,2005,7696
162,1986,7756
162,2130,8139
207,2063,8100
215,2055,7814
229,1991,7765
168,2085,8072
210,2136,8253
217,2126,8149
226,2073,8022
194,2008,7920
221,2031,8338
245,2084,8287
233,2043,8116
219,2022,8122
207,2020,8313
249,2157,8427
184,2164,8204
197,2017,8003
254,2049,8322
233,2126,8446
279,2126,8504
197,2071,8140
257,2094,8342
212,2178,8656
205,2139,8622
210,2091,8381
192,2077,8335
211,2144,8656
233,2215,8863
237,2076,8509
234,2115,8472
188,2128,8618
203,2146,8786
207,2182,8704
195,2044,8473
225,2095,8547
183,2216,8977
261,2190,8803
262,2135,8634
190,2047,8533
211,2167,9029
250,2180,8985
204,2192,8933
268,2111,8696
253,2106,9062
256,2237,9269
225,2193,8906
217,2140,8875
205,2240,9122
243,2214,9316
216,2227,8930
243,2147,8841
252,2233,9215
241,2291,9449
216,2145,9204
222,2142,8859
233,2187,9327
237,2288,9526
279,2256,9470
269,2170,9052
278,2229,9278
267,2278,9593
218,2248,9797
275,2293,9630
236,2233,9601
209,2304,9677
231,2251,9706
221,2271,9598
233,2285,9704
191,2302,9751
242,2322,9706
270,2293,9645
257,2324,9705
216,2293,9942
224,2235,9845
279,2282,10019
232,2291,9882
208,2319,9835
245,2380,9977
246,2286,9979
252,2278,10013
231,2289,9734
232,2230,9736
257,2291,9892
213,2308,9986
223,2248,10002
239,2284,9995
259,2342,10035
257,2366,10140
224,2291,10231
241,2365,10264
274,2323,10222
238,2314,10145
254,2310,10074
168,2198,9998
273,2322,10204
284,2339,10314
261,2378,10324
188,2342,10285
273,2342,10400
236,2389,10391
241,2370,10420
269,2391,10455
288,2428,10533
197,2343,10659
195,2320,10494
246,2327,10372
312,2347,10527
257,2339,10372
264,2273,10408
244,2390,10897
287,2475,10898
252,2408,10916
221,2404,10836
217,2359,10816
240,2449,10773
271,2389,10768
249,2382,10742
208,2373,10723
259,2341,10568
241,2371,10783
247,2384,10640
241,2322,10555
232,2335,10598
250,2274,10634
215,2321,10560
235,2290,10665
258,2299,10673
238,2364,10633
265,2344,10979
246,2344,10837
211,2354,10675
210,2310,10763
270,2385,10741
302,2306,10810
197,2384,10891
256,2391,11007
265,2359,10877
272,2413,10964
283,2358,11034
261,2381,10923
251,2320,11027
324,2391,11109
256,2367,11011
283,2321,11158
230,2431,11115
227,2393,11056
249,2412,11177
253,2452,11293
262,2375,11318
222,2405,11141
245,2432,11495
221,2414,11372
293,2458,11424
235,2388,11362
276,2440,11493
257,2407,11465
270,2420,11581
277,2402,11667
248,2420,11505
280,2407,11428
306,2412,11525
245,2477,11661
221,2423,11702
220,2420,11553
235,2437,11788
290,2440,11742
255,2469,12140
211,2503,11960
302,2410,11832
251,2499,11857
242,2488,11890
224,2452,11948
205,2555,11993
299,2444,12062
255,2474,12007
253,2451,12030
220,2437,11966
217,2515,11979
199,2451,11986
251,2439,12134
327,2538,12289
239,2455,12276
257,2567,12353
265,2441,12377
260,2550,12471
226,2501,12363
243,2558,12329
310,2480,12355
265,2467,12302
244,2524,12375
330,2534,12573
254,2549,12630
253,2477,12441
252,2535,12513
267,2506,12657
279,2580,12743
240,2597,12756
284,2603,12873
250,2482,12552
274,2507,12498
245,2550,12823
245,2590,12880
253,2571,12862
311,2563,12940
199,2581,12834
242,2459,12800
355,2604,12887
327,2533,13026
240,2546,13113
268,2640,13261
283,2605,13101
289,2588,12904
261,2554,13003
313,2514,13222
312,2578,13245
272,2610,13223
282,2638,13418
209,2539,13075
286,2546,13151
238,2626,13270
350,2588,13334
243,2565,13213
269,2568,13339
319,2552,13355
305,2644,13195
297,2628,13585
275,2649,13630
294,2661,13675
273,2613,13488
214,2619,13549
308,2601,13450
295,2654,13770
281,2624,13886
258,2628,13751
338,2594,13870
350,2677,13945
212,2573,13644
241,2619,13751
