12817,5558,5834,158,11896,70,
12720,5617,5743,157,11962,76,
12993,5650,5914,158,12191,72,
13095,5818,5851,159,12375,72,
13147,5881,5827,161,12487,73,
13266,5767,6023,162,12371,73,
13537,5893,6156,162,12734,73,
13429,6226,6012,162,12722,73,
13795,6034,6016,207,12860,73,
13767,6059,6099,162,12737,74,
14040,6047,6117,164,12790,75,
13744,5920,6211,160,13079,73,
14304,6045,6202,160,13059,73,
14312,6017,6268,162,13268,76,
14128,6239,6311,165,13335,76,
14261,6355,6359,166,13452,76,
14408,6325,6415,205,13407,77,
14344,6380,6462,168,13526,77,
14484,6436,6511,165,13315,76,
14764,6290,6277,162,13192,74,
14103,6253,6702,163,13295,74,
14292,6276,6377,163,14126,76,
14946,6463,6588,167,13746,76,
14718,6521,6646,169,13933,77,
16376,7339,7010,178,14894,83,
15958,7084,7010,174,14755,82,
15820,6938,7082,179,14822,81,
15987,7037,7162,181,14980,86,
16118,7074,7205,180,15137,84,
16161,7196,7265,180,15237,86,
16344,7230,7322,182,15316,96,
16409,7222,7366,183,15391,83,
16504,7285,7428,183,15552,84,
16688,7437,7477,188,15668,86,
16780,7453,7527,185,15743,85,
16877,7458,7568,186,15871,85,
17029,7541,7639,187,15970,85,
17114,7618,7689,187,16068,85,
17185,7601,7561,184,15853,83,
17107,7583,7691,184,16103,85,
17221,7543,7739,184,16199,85,
17415,7613,7797,185,16355,85,
17439,7691,7889,186,16435,84,
17584,7775,7830,188,16398,85,
17594,7783,7979,187,16662,86,
17856,7855,8007,189,16761,85,
17984,7931,8075,189,16855,86,
18134,8036,8466,190,17451,87,
18449,8214,8192,191,17157,87,
18570,8184,8264,192,17410,87,
18723,8190,8376,193,17411,87,
18672,8250,8357,194,17433,88,
18718,8200,8427,194,17639,87,
19717,8748,8603,200,17681,90,
19127,8503,8649,201,18085,91,
19436,8647,8701,201,18125,90,
19058,8459,8607,198,18031,90,
19583,8689,8665,199,18046,89,
19476,8604,8791,198,18255,90,
19561,8578,8810,199,18336,90,
19659,8678,8863,200,18382,91,
19737,8695,8857,200,18556,92,
19850,8796,9130,204,18582,89,
19634,8704,8805,197,18366,90,
20633,9511,9458,208,19369,123,
21065,9287,9163,202,19343,96,
20698,9180,9411,208,19609,95,
21061,9258,9426,210,19728,95,
21128,9371,9495,209,19856,97,
21331,9372,9555,210,19925,94,
21152,9480,9527,207,20392,95,
21454,9417,9572,208,20255,94,
21876,9584,9764,209,20540,94,
21924,9677,9703,242,20364,124,
21966,9640,9771,210,20611,98,
22130,9810,9933,215,20734,98,
22165,9650,9758,211,20422,95,
21864,9645,9815,212,20308,92,
21043,9320,9452,203,19810,94,
23265,9454,9716,209,21001,95,
22226,10010,10154,209,20708,95,
21953,9768,9842,211,20630,95,
22052,9783,9908,209,20754,96,
22368,9903,9991,211,20954,96,
22672,9885,10564,216,21339,96,
22837,10240,10569,213,21444,97,
22961,10025,10614,219,22028,100,
23315,10451,10311,214,21363,97,
22860,10088,10267,214,21330,95,
22513,9902,10149,219,21533,98,
23404,10125,10206,211,21347,96,
22883,10244,10336,211,21497,96,
23030,10154,10349,211,22261,98,
24205,10291,10368,211,21699,96,
23274,10638,10895,222,22867,101,
24473,10611,11029,217,22703,99,
24572,10919,11055,224,23055,101,
24733,10845,10844,220,22511,98,
23919,10636,11192,220,22834,98,
24068,10639,10775,216,22746,98,
26342,11373,11488,218,24063,104,
25677,11560,11627,230,24146,104,
25950,11359,11735,230,24256,104,
26048,11503,11745,261,24714,105,
26203,11560,11794,261,24607,105,
26405,11601,11771,231,24880,105,
26363,11736,11925,233,24696,105,
26619,11757,11850,233,25105,106,
26660,11732,12011,233,25035,106,
26984,11924,12045,235,25182,105,
27013,11937,12176,235,25590,120,
27052,12085,12278,235,25467,106,
27423,12157,12123,241,25744,106,
27466,12191,12347,238,25883,107,
27636,12235,12485,237,26004,108,
27733,12416,12449,243,26100,107,
28005,12381,12474,239,26439,108,
28062,12222,12593,238,26416,108,
28135,12348,12650,239,26345,108,
28084,12309,12587,240,26314,109,
28162,12069,12460,231,27238,104,
29310,12651,12747,242,27044,110,
28906,12613,12978,256,27189,110,
28937,12674,12871,245,26903,110,
28952,12809,12939,245,27068,110,
27943,12221,12447,236,27595,141,
30418,13255,13558,247,28422,112,
29880,13200,13297,249,27926,114,
29604,13104,13275,248,27870,112,
29890,13342,13375,322,28160,113,
29799,13110,13366,251,27938,112,
28626,12651,12851,241,26906,108,
28880,12746,12922,242,27040,108,
29414,13362,14262,248,29439,111,
31604,13893,13700,254,28846,114,
31024,13836,13801,254,28753,114,
30706,13586,13850,255,28310,109,
29627,13157,13276,243,27773,109,
29744,13164,13755,250,28268,112,
29905,13341,13501,245,28054,110,
30130,13326,13484,273,28221,111,
30252,13483,13561,245,28443,111,
30445,13564,13720,246,29396,113,
31185,13810,14017,252,29337,113,
30675,13659,13798,246,28809,112,
31011,13657,13843,247,29022,112,
30990,13695,13917,249,29181,112,
31251,13780,13981,250,29341,112,
31612,13841,14061,250,29423,113,
31536,13894,14161,251,30796,145,
34914,15195,15020,265,31480,120,
33679,14886,15004,277,31492,119,
33714,14868,15032,281,31636,119,
33919,15025,15276,266,31982,120,
34295,15239,15414,266,32159,120,
34418,15207,15427,268,32400,121,
34846,15434,15459,304,32531,122,
34782,15508,15618,270,32805,121,
35008,15379,15670,277,32567,121,
34541,15274,15535,271,31452,116,
33971,14855,15006,260,31303,117,
34168,15754,16255,276,33634,122,
35713,15812,16024,275,33555,122,
35815,15873,16085,274,33622,132,
36325,15829,16161,277,33749,123,
36511,15913,16240,275,34089,123,
36489,16111,16293,276,34159,123,
36723,16167,16354,277,34311,124,
36638,16097,16471,276,34490,123,
36931,16431,16567,277,34750,125,
37731,16387,16583,279,34853,126,
37320,16354,16759,278,35005,126,
37368,16477,16848,287,35184,126,
37636,16641,16973,282,35299,126,
37785,16674,16970,281,35792,165,
38359,16858,16969,283,35628,126,
38091,16782,17066,283,35777,126,
38395,16963,17254,284,36059,126,
38459,17029,17231,294,36107,127,
38618,17150,17507,285,36351,128,
39089,17155,17438,287,36375,128,
38759,17101,17299,289,36187,128,
38666,17241,16660,275,34831,123,
37218,16395,16699,277,34953,124,
38132,16995,17148,283,35921,127,
38483,17111,17241,284,35956,125,
37695,16784,16938,279,35587,124,
38244,16813,17020,280,35617,124,
38154,16906,17926,280,35797,127,
38542,16829,17177,282,36107,126,
38516,16921,17300,283,36235,125,
38642,17061,17497,283,36329,126,
38900,17159,17421,283,36523,126,
39256,17216,17560,284,37085,127,
39330,17191,17638,284,37803,130,
40117,17434,17666,285,37009,127,
39635,17412,17739,287,37203,128,
39847,17535,18618,287,37323,129,
40191,17606,17905,288,37634,130,
40178,17894,18006,289,37769,130,
41127,18040,18442,290,37910,130,
40379,17784,18155,291,38055,130,
40732,17954,18390,291,38271,130,
40818,17989,18626,298,39218,134,
42561,18816,19514,306,40484,136,
43531,19181,19320,307,40470,137,
44557,19154,19577,308,41258,138,
43703,19208,19636,309,41208,138,
43679,19388,19784,310,41599,138,
44167,19629,19826,310,41308,135,
43572,19506,19756,311,41644,138,
44374,19517,20027,310,41699,138,
44269,19299,19728,334,41311,136,
43768,19408,19575,305,41050,137,
44240,19091,19247,299,40449,134,
43675,19711,20226,313,42378,141,
45078,19560,19866,306,41774,137,
44601,19772,19946,307,41740,138,
44609,19684,19646,301,41231,135,
43963,19528,20777,314,43396,141,
46252,20437,20876,309,43936,147,
46514,20404,20538,309,43374,141,
45498,19734,20312,304,42955,138,
45369,20215,20756,304,43637,141,
46901,20829,20838,311,43966,140,
46949,20736,21652,315,44078,141,
46531,21056,20902,314,44432,169,
47597,21053,21363,322,44925,145,
48007,21087,21566,337,45096,146,
47455,21035,21281,318,44535,142,
47889,21441,22193,326,45794,148,
48787,21360,21809,325,45476,144,
47867,21067,21649,320,45602,145,
48218,21370,21587,322,45737,147,
49264,21645,22069,331,46049,145,
48325,21896,22220,331,46204,145,
48945,21910,22335,333,46811,148,
49754,21716,22203,331,45166,142,
48302,21612,21834,317,45759,142,
49079,21793,22255,325,46022,146,
48982,21792,21887,318,45299,143,
48188,21422,22204,319,46047,144,
50369,22954,24177,337,49077,156,
52040,22988,23325,344,48913,155,
52195,23102,23418,354,49046,155,
52341,23032,23496,345,49160,156,
51907,22860,23054,337,47996,149,
51161,23300,23536,349,49696,163,
53233,23060,23457,349,49419,153,
53526,23379,23508,342,49231,220,
52452,23694,23659,343,48506,151,
52108,22810,22936,328,48388,194,
51525,22724,23779,402,52273,160,
54401,24110,24317,353,50949,160,
54349,23956,24377,413,50774,155,
54225,23981,24215,346,50624,156,
54331,23976,24260,346,50632,156,
54629,23952,24349,347,50691,158,
53730,23430,23966,340,49628,154,
53033,23050,23495,360,48902,150,
52350,23141,23350,332,50319,154,
52726,23356,23738,348,49323,150,
52818,23313,23758,362,50248,151,
52996,23347,23641,362,51018,153,
53425,23382,24177,335,52114,156,
55148,24751,25161,350,52577,159,
56133,24897,25301,350,52814,160,
56449,24793,25339,351,53077,159,
56999,25619,25505,353,53681,160,
56934,25119,25607,354,53984,160,
58264,25355,25897,354,54176,161,
57078,25116,25719,353,54786,161,
58350,25739,26337,355,54835,161,
57629,25465,26044,356,54039,161,
57615,25506,25872,348,53700,158,
56678,25180,25377,350,53552,154,
58469,25556,26133,359,54453,163,
55824,24655,25163,345,53135,155,
58149,25223,25623,352,53255,155,
56194,24820,25247,345,53410,156,
57001,24984,25263,347,53532,157,
59175,26760,27203,373,56910,168,
60819,26794,26737,355,56338,161,
60040,26478,26835,366,56178,162,
59905,26566,26888,367,55904,163,
58626,25725,25982,351,54863,163,
58916,25855,26638,361,56385,163,
60243,26557,26811,363,56790,165,
60058,26209,26598,360,55744,163,
58482,25790,26197,353,55243,159,
58687,26764,26821,362,56336,163,
60178,26862,27648,371,56986,164,
60994,27351,27677,373,57022,164,
60589,26692,27359,364,57053,168,
60146,26383,26863,358,55940,162,
59780,26379,26699,357,56414,161,
60004,26393,26919,358,57180,165,
61862,27132,27592,367,57848,166,
61582,27173,27666,368,58156,166,
61817,27501,27737,368,58548,163,
60867,26942,27773,369,58038,163,
61119,27399,27698,363,57544,163,
61239,27177,27948,362,57782,164,
61774,27170,27666,361,57850,165,
61855,27377,27919,364,58194,164,
62125,27615,28635,365,58361,167,
62729,27830,27992,365,58541,166,
62501,27581,28085,367,58674,166,
62899,28695,28869,375,59732,166,
63664,28282,28957,376,60703,170,
64865,28627,29104,377,60850,170,
66281,28925,29412,379,61934,173,
65843,28013,28663,372,59894,169,
63795,28227,28663,372,59984,168,
64331,28227,28829,401,61224,171,
65805,29407,29591,380,61628,172,
65928,30177,29250,374,60791,170,
65339,29270,29254,374,60845,169,
65223,28736,29262,374,61618,173,
65205,28779,30074,382,61941,169,
65771,28879,29476,375,62028,170,
65756,29021,29451,376,62970,171,
66046,29291,29527,389,62029,170,
66006,29260,29881,377,62333,171,
66264,29301,29764,377,63213,205,
67226,29413,29948,379,63488,175,
67943,30303,30608,390,64319,175,
69527,29806,30278,380,63390,172,
67533,29721,30343,381,63439,173,
67515,29828,30413,381,63493,184,
67898,30084,30452,382,63815,229,
68860,30940,30746,383,64082,173,
69208,30883,31316,394,65712,179,
70104,31413,31218,386,64676,185,
68889,30319,30812,418,64670,174,
69721,31003,31059,389,64884,175,
69294,30892,31133,389,65162,175,
70027,31895,31629,391,65646,192,
69661,30748,31474,398,66146,176,
70264,30709,31281,391,65969,176,
70339,30987,31576,390,66042,176,
70442,31040,31807,392,66384,177,
70846,32740,32414,401,68033,182,
72344,31827,31755,393,67416,177,
71260,31507,31957,392,67225,183,
71897,31438,32116,395,67900,178,
71596,31719,32151,395,67594,178,
72664,32410,32920,405,69716,205,
74204,33012,33326,416,69709,184,
74117,33175,33235,407,69644,183,
74788,32307,32577,400,68454,180,
73049,32193,32714,401,68531,180,
76755,33083,33722,411,69989,183,
73385,32472,33079,402,69182,180,
73563,32706,32987,432,69572,180,
74356,32585,33294,403,69778,181,
74098,32937,33825,413,71626,187,
76026,33694,34191,405,70145,182,
74816,33201,33549,404,70141,183,
75413,33254,33686,405,71299,187,
75505,33086,33770,407,70783,183,
75306,34354,34281,407,71306,184,
75768,34283,34612,417,72741,184,
75968,33400,34123,409,71358,184,
76784,34078,34599,417,72075,185,
76549,33812,34130,409,71617,186,
78591,34683,35056,419,73569,220,
78563,34788,35486,420,73789,190,
78706,34911,35278,419,74080,191,
78857,35086,34581,413,72907,187,
77312,34487,35447,412,73106,187,
77841,34313,34889,412,73233,188,
78376,34320,34947,413,73346,187,
78427,34474,35099,413,73657,188,
78700,34778,35152,414,73859,188,
79880,34902,35310,415,74077,191,
78975,35046,35812,415,74342,191,
79083,35028,36922,425,76298,195,
82255,35311,35686,417,75364,190,
79759,36393,35732,430,75382,191,
79991,35365,35844,419,75535,189,
80293,35648,36333,420,75566,191,
80747,35394,36171,420,75756,190,
80966,35568,36203,422,77082,191,
81225,35798,36415,423,76388,191,
81442,35777,36977,424,76509,191,
81837,36042,36573,424,77230,191,
81824,36288,36644,423,76950,191,
83019,36468,36959,428,77243,193,
82341,36661,37178,427,78483,193,
82630,37084,38182,447,80194,198,
84591,37471,38138,437,79630,199,
85040,37041,37321,430,78387,195,
83361,36868,37443,430,78663,193,
83546,36811,37477,430,79109,194,
84141,37133,37616,431,79354,194,
84204,37135,38560,432,79557,195,
84402,37408,37825,433,79670,195,
84714,37383,37977,432,79731,196,
85161,38662,38952,444,81750,200,
87107,38484,39211,452,83234,202,
87363,39250,39472,446,82254,202,
87563,38847,39267,446,82506,202,
87884,38443,39135,437,81202,241,
88392,38812,39546,464,83115,198,
86651,38130,38815,438,81588,198,
86985,38059,38982,439,81771,198,
87459,38530,39078,439,82163,198,
87914,38567,39203,440,83190,200,
87747,38694,39301,441,82754,199,
88032,38683,39441,441,82767,199,
88500,38994,39577,442,83073,199,
89614,39951,40510,453,84415,201,
89017,39270,39819,445,83728,201,
89261,39215,39882,445,85437,205,
91135,40370,40940,454,86157,207,
91620,40051,40987,460,86314,206,
91890,40655,41197,456,86401,206,
91897,40720,41269,456,86693,206,
91383,40052,40920,448,85363,203,
90613,41131,41082,448,85563,204,
90864,40515,40840,449,85799,203,
91147,40209,41007,449,88112,207,
94116,41625,42281,450,86344,204,
92926,40834,41289,496,86473,204,
92069,40847,41440,450,86704,203,
92198,40768,42350,461,88785,208,
94438,41905,42400,460,89043,209,
94406,41295,41619,453,87894,206,
93116,41260,41769,453,87648,205,
93545,41439,41920,454,88024,205,
93846,41325,41988,455,89081,206,
94177,41497,43190,466,89988,205,
94356,41873,43362,456,91511,210,
98398,43297,44089,468,92419,210,
101314,44487,44666,480,93950,217,
100264,43913,44540,614,92617,212,
98301,43889,44464,558,93085,211,
96736,42573,43633,472,93818,213,
100751,44299,43574,466,90443,208,
96895,42420,43205,464,90522,208,
96749,42661,43925,464,93254,237,
101648,44624,44933,474,93622,214,
99750,45124,45247,475,95009,214,
102011,45111,45607,486,94439,209,
98450,43508,45464,477,93665,212,
103044,45693,46292,489,96567,211,
102295,45714,45361,478,94379,215,
99288,44474,44906,468,95547,215,
101387,44051,45088,470,93231,210,
99135,43863,44423,470,93420,211,
100065,44216,46508,482,95881,217,
102856,46052,46947,483,98130,217,
105518,46304,46229,486,97247,214,
102132,45403,45500,474,97292,217,
102590,45038,45122,472,95770,213,
104159,46791,47398,498,100275,224,
105766,45294,46027,474,96461,213,
103970,46287,47217,487,99317,218,
103897,45191,45543,476,98095,214,
104233,45907,46682,518,98768,231,
105087,46345,47284,478,100843,305,
108163,46893,47276,487,98994,220,
106689,47748,48406,532,100111,221,
107222,47009,47757,492,100367,221,
107370,47540,48348,492,101788,225,
108505,47510,48494,519,100948,222,
107650,47197,47915,512,101287,256,
113493,49381,49978,516,103289,218,
106596,47393,47960,493,102588,410,
110768,48520,49566,505,103038,222,
109048,48776,49859,494,104153,226,
110923,49158,49765,508,104793,228,
109148,47080,47908,483,101570,336,
109410,46988,47605,487,100738,218,
107383,48877,49458,633,102596,224,
110514,48962,49621,499,102531,221,
108688,48736,49356,498,104807,224,
111153,49153,50546,499,104929,227,
111514,49015,49400,502,102339,221,
107948,47652,48401,491,104091,225,
108607,48145,48503,490,102061,221,
108729,48200,49879,493,104581,226,
110050,49301,50221,523,102914,221,
108989,47935,49069,496,104629,226,
112915,49678,49847,495,103786,222,
110346,49420,52122,550,108888,233,
115678,50727,52420,509,108776,233,
116142,51426,51814,521,108308,228,
113305,49618,51383,511,107247,229,
113599,50594,49999,502,106839,228,
115778,50918,51626,513,108404,230,
115625,50746,51908,526,108852,229,
115620,50679,51129,504,108126,230,
113653,50737,52140,546,108943,303,
115301,53202,53054,543,111619,232,
117826,49667,50541,506,106362,225,
114445,51000,52519,518,113482,236,
119985,52841,53312,561,111687,238,
119221,51345,52045,520,112338,237,
119182,51651,53242,532,112122,232,
120676,52748,53518,534,111583,233,
117483,51804,52754,541,113419,244,
123412,53819,54044,538,112531,234,
122074,53337,54233,538,113301,234,
118826,51415,53358,534,111338,234,
119353,51820,54068,540,114285,235,
120913,53088,53602,525,112012,235,
119041,52573,53563,526,112323,235,
122467,53996,54294,526,113033,235,
119734,52887,53724,527,112171,231,
124722,54643,55309,539,116428,242,
123940,54737,56058,556,118003,242,
123820,52430,54807,516,112533,231,
119416,52660,55314,529,115335,236,
119762,52545,54522,517,112713,232,
119001,52652,53588,518,112020,231,
119313,53044,53705,519,112964,233,
120290,52680,56292,588,119590,238,
126709,55401,54992,520,115845,239,
122667,54537,55324,532,118385,239,
122259,54303,55483,531,116644,245,
126732,55852,56098,521,115602,235,
126582,54760,55582,533,117715,242,
127289,54640,55636,523,118885,241,
125889,54703,55030,523,115207,237,
122086,54340,54937,523,117572,242,
128896,56192,56182,536,117223,237,
124376,54268,55069,523,116625,236,
126678,56560,57459,567,120398,283,
127419,56650,56929,538,117520,237,
123776,54567,55603,526,117232,237,
126593,57858,57981,542,122937,244,
130099,56122,57427,543,121085,244,
130039,55904,56939,530,117920,239,
125646,56834,56369,533,125679,245,
133856,56529,59064,558,124105,249,
131922,57746,58596,555,123620,244,
131282,57350,57739,545,124823,251,
131287,56923,56596,535,124991,246,
131892,55980,56725,536,127354,251,
132232,58573,60372,551,125885,251,
130004,56378,61582,583,126699,251,
134070,60345,61126,576,129026,258,
136801,60524,60975,640,126210,252,
135664,59158,60779,565,128098,259,
134979,58424,58935,552,124006,248,
131976,57954,63346,541,130538,259,
139193,61487,62539,583,130696,260,
138862,61284,61474,568,129993,268,
138677,60899,62394,569,131367,260,
139712,61261,58392,545,122633,243,
130748,58278,58564,546,124384,244,
130905,60755,61687,573,128783,255,
137808,61221,62533,636,130008,256,
136643,60820,61081,562,128423,251,
137057,59689,61297,564,128133,251,
138399,60071,60530,564,128069,250,
135066,61322,61231,564,126868,248,
133073,60281,61568,564,129573,252,
133743,58945,60208,680,128929,251,
135209,59212,61232,551,126047,247,
134296,60552,60086,555,126992,247,
141130,62075,62846,580,130702,252,
136230,59631,60282,555,129292,258,
143357,62710,61868,570,128338,249,
139707,60974,61389,557,129312,248,
140019,62061,62375,571,130103,249,
141700,62446,62163,570,129749,249,
140139,61835,62384,570,130161,255,
144853,65672,64557,585,133511,261,
145801,64194,64582,585,133666,265,
139432,60447,62124,561,132244,249,
140515,62258,63183,573,133023,250,
141711,62791,64555,577,133427,256,
140056,62869,63475,574,131035,250,
142032,63857,65312,661,136723,262,
143231,62815,62812,563,130756,251,
141032,64945,66102,590,136937,255,
145488,63976,63973,576,134018,271,
143172,62832,63543,565,135051,259,
142280,63176,65255,579,137533,318,
145200,64372,65211,578,135041,253,
145803,63728,64726,581,136404,254,
148002,65548,66443,594,139791,266,
146516,63671,63586,569,137154,255,
149082,65596,66460,595,136125,260,
145788,66135,67281,666,142480,268,
145606,64319,67798,585,141937,267,
147853,64277,66653,587,139233,260,
147207,63456,64343,574,135439,256,
145506,66346,66187,587,138724,263,
148371,65051,65583,636,142045,268,
149374,65189,66290,591,136353,257,
151986,68376,68306,604,141140,263,
147321,65614,67583,592,142222,265,
150327,65270,65881,582,141847,271,
150874,66676,68991,607,145252,270,
152074,65849,67346,595,139833,266,
153080,67871,68945,611,141770,261,
153505,67931,69511,611,142578,260,
147805,65788,65908,584,139202,261,
150538,69143,69958,611,146081,267,
150105,65255,68377,600,145456,323,
